WARNING: iteration count mismatch: baseline=4043, grasp=8407. Showing min(4043).
=== Warp 3, Baseline vs GRASP (4043 iterations) ===

iter | base_idx_cyc |     base_idx_L1 | base_data_cyc |         base_data_L1 | grasp_idx_cyc |    grasp_idx_L1 | grasp_data_cyc |        grasp_data_L1 | speedup
3375 |      1723853 |     [2L] 2xMISS |             0 |                  N/A |       1216143 |  [2L] 2xHIT_RES |              0 |                  N/A |     N/A
3376 |      1723854 |     [1L] 1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3377 |      1723855 |     [1L] 1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3378 |      1723856 |     [1L] 1xMISS |       1727377 |        [25L] 25xMISS |             0 |             N/A |              0 |                  N/A |     N/A
3379 |      1731687 |      [1L] 1xHIT |             0 |                  N/A |       1216144 | [4L] 2xMISS,2xRFAIL |              0 |                  N/A |     N/A
3380 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3381 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3382 |      1731688 | [3L] 2xHIT,1xMISS |             0 |                  N/A |       1216145 | [3L] 2xRFAIL,1xMISS |              0 |                  N/A |     N/A
3383 |      1731689 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3384 |            0 |             N/A |             0 |                  N/A |       1216146 | [2L] 1xHIT_RES,1xMISS |        1217801 | [15L] 10xMISS,4xHIT,1xHIT_RES |     N/A
3385 |      1731690 |      [2L] 2xHIT |             0 |                  N/A |       1224897 |     [1L] 1xMISS |              0 |                  N/A |     N/A
3386 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3387 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3388 |      1731691 | [3L] 2xHIT,1xMISS |             0 |                  N/A |       1224898 | [3L] 2xMISS,1xHIT_RES |              0 |                  N/A |     N/A
3389 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3390 |      1731692 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3391 |      1731693 |      [1L] 1xHIT |             0 |                  N/A |       1224899 |     [3L] 3xMISS |              0 |                  N/A |     N/A
3392 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3393 |            0 |             N/A |             0 |                  N/A |       1224900 | [2L] 1xMISS,1xRFAIL |              0 |                  N/A |     N/A
3394 |      1731694 | [3L] 2xHIT,1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3395 |      1731695 |      [1L] 1xHIT |       1733923 |  [17L] 16xMISS,1xHIT |       1224901 | [2L] 1xHIT_RES,1xMISS |              0 |                  N/A |     N/A
3396 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3397 |      1743839 |     [2L] 2xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3398 |      1743840 |     [1L] 1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3399 |            0 |             N/A |             0 |                  N/A |       1224902 | [4L] 3xRFAIL,1xMISS |              0 |                  N/A |     N/A
3400 |      1743841 |     [2L] 2xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3401 |      1743842 |     [1L] 1xMISS |       1744098 |          [6L] 6xMISS |             0 |             N/A |              0 |                  N/A |     N/A
3402 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3403 |            0 |             N/A |             0 |                  N/A |       1224903 | [4L] 3xRFAIL,1xMISS |              0 |                  N/A |     N/A
3404 |      1746572 |     [3L] 3xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3405 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3406 |      1746573 | [2L] 1xHIT,1xMISS |             0 |                  N/A |       1224904 | [3L] 2xRFAIL,1xMISS |              0 |                  N/A |     N/A
3407 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3408 |            0 |             N/A |             0 |                  N/A |       1224905 | [2L] 1xHIT_RES,1xMISS |        1225525 |   [14L] 7xMISS,7xHIT |     N/A
3409 |      1746574 |     [3L] 3xMISS |             0 |                  N/A |       1232358 |     [1L] 1xMISS |              0 |                  N/A |     N/A
3410 |      1746575 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3411 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3412 |      1746576 |     [2L] 2xMISS |             0 |                  N/A |       1232359 | [3L] 2xMISS,1xHIT_RES |              0 |                  N/A |     N/A
3413 |      1746577 |     [1L] 1xMISS |       1749183 |   [12L] 9xMISS,3xHIT |             0 |             N/A |              0 |                  N/A |     N/A
3414 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3415 |            0 |             N/A |             0 |                  N/A |       1232360 |     [3L] 3xMISS |              0 |                  N/A |     N/A
3416 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3417 |      1752340 | [4L] 3xHIT,1xMISS |             0 |                  N/A |       1232361 | [2L] 1xMISS,1xRFAIL |              0 |                  N/A |     N/A
3418 |      1752341 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3419 |            0 |             N/A |             0 |                  N/A |       1232362 | [2L] 1xHIT_RES,1xMISS |              0 |                  N/A |     N/A
3420 |      1752342 | [2L] 1xHIT,1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3421 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3422 |      1752343 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3423 |            0 |             N/A |             0 |                  N/A |       1232363 | [4L] 3xRFAIL,1xMISS |              0 |                  N/A |     N/A
3424 |      1752344 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3425 |      1752345 |      [1L] 1xHIT |       1753524 |  [12L] 11xMISS,1xHIT |             0 |             N/A |              0 |                  N/A |     N/A
3426 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3427 |            0 |             N/A |             0 |                  N/A |       1232364 | [4L] 3xRFAIL,1xMISS |              0 |                  N/A |     N/A
3428 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3429 |      1755388 |      [4L] 4xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3430 |      1755389 |      [1L] 1xHIT |             0 |                  N/A |       1232365 | [3L] 2xRFAIL,1xMISS |              0 |                  N/A |     N/A
3431 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3432 |      1755390 |      [2L] 2xHIT |             0 |                  N/A |       1232366 | [2L] 1xHIT_RES,1xMISS |        1232639 |  [15L] 14xMISS,1xHIT |     N/A
3433 |            0 |             N/A |             0 |                  N/A |       1236640 |      [1L] 1xHIT |              0 |                  N/A |     N/A
3434 |      1755391 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3435 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3436 |      1755392 |      [2L] 2xHIT |             0 |                  N/A |       1236641 |      [3L] 3xHIT |              0 |                  N/A |     N/A
3437 |      1755393 |      [1L] 1xHIT |       1755438 |   [12L] 9xMISS,3xHIT |       1236642 |  [1L] 1xHIT_RES |              0 |                  N/A |     N/A
3438 |            0 |             N/A |             0 |                  N/A |       1236643 |      [1L] 1xHIT |        1236896 |          [6L] 6xMISS |     N/A
3439 |            0 |             N/A |             0 |                  N/A |       1239850 |      [1L] 1xHIT |              0 |                  N/A |     N/A
3440 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3441 |      1757352 |      [4L] 4xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3442 |      1757353 |      [1L] 1xHIT |             0 |                  N/A |       1239851 |      [3L] 3xHIT |              0 |                  N/A |     N/A
3443 |            0 |             N/A |             0 |                  N/A |       1239852 |      [1L] 1xHIT |              0 |                  N/A |     N/A
3444 |      1757354 |      [2L] 2xHIT |             0 |                  N/A |       1239853 |      [1L] 1xHIT |        1239898 |    [6L] 5xMISS,1xHIT |     N/A
3445 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3446 |      1757355 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3447 |            0 |             N/A |             0 |                  N/A |       1243179 |      [3L] 3xHIT |              0 |                  N/A |     N/A
3448 |      1757356 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3449 |      1757357 |      [1L] 1xHIT |       1757402 |  [12L] 11xMISS,1xHIT |       1243180 |      [2L] 2xHIT |              0 |                  N/A |     N/A
3450 |      1760159 |     [1L] 1xMISS |             0 |                  N/A |       1243181 |      [1L] 1xHIT |        1243226 |    [6L] 4xMISS,2xHIT |     N/A
3451 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3452 |      1760160 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3453 |            0 |             N/A |             0 |                  N/A |       1247191 |      [3L] 3xHIT |              0 |                  N/A |     N/A
3454 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3455 |      1760161 |      [3L] 3xHIT |       1761397 |    [6L] 5xMISS,1xHIT |       1247192 |      [2L] 2xHIT |              0 |                  N/A |     N/A
3456 |      1763511 |      [1L] 1xHIT |             0 |                  N/A |       1247193 |      [1L] 1xHIT |        1247238 |    [6L] 5xMISS,1xHIT |     N/A
3457 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3458 |      1763512 |      [2L] 2xHIT |             0 |                  N/A |       1251249 |      [2L] 2xHIT |        1251294 |           [2L] 2xHIT |     N/A
3459 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3460 |            0 |             N/A |             0 |                  N/A |       1251335 |      [2L] 2xHIT |        1251380 |          [2L] 2xMISS |     N/A
3461 |      1763513 |      [3L] 3xHIT |       1763559 |    [6L] 5xMISS,1xHIT |             0 |             N/A |              0 |                  N/A |     N/A
3462 |      1765644 |      [1L] 1xHIT |             0 |                  N/A |       1251631 |      [2L] 2xHIT |        1251676 |          [2L] 2xMISS |     N/A
3463 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3464 |      1765645 |      [2L] 2xHIT |             0 |                  N/A |       1251931 |      [2L] 2xHIT |        1251976 |           [2L] 2xHIT |     N/A
3465 |            0 |             N/A |             0 |                  N/A |       1252027 |  [1L] 1xHIT_RES |        1253183 |           [1L] 1xHIT |     N/A
3466 |      1765646 |      [2L] 2xHIT |             0 |                  N/A |       1253224 |      [1L] 1xHIT |        1253269 |           [1L] 1xHIT |     N/A
3467 |      1765647 |     [1L] 1xMISS |       1766467 |    [6L] 5xMISS,1xHIT |       1253310 |      [1L] 1xHIT |        1253355 |           [1L] 1xHIT |  48.96x
3468 |      1767893 |      [1L] 1xHIT |             0 |                  N/A |       1253397 |      [1L] 1xHIT |        1253442 |           [1L] 1xHIT |     N/A
3469 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3470 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3471 |      1767894 | [3L] 2xHIT,1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3472 |      1767895 |      [1L] 1xHIT |             0 |                  N/A |       1290214 | [4L] 3xRFAIL,1xMISS |              0 |                  N/A |     N/A
3473 |      1767896 |      [1L] 1xHIT |       1768545 |    [6L] 5xMISS,1xHIT |             0 |             N/A |              0 |                  N/A |     N/A
3474 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3475 |      1769734 |      [2L] 2xHIT |       1769779 |          [2L] 2xMISS |       1290215 | [3L] 2xRFAIL,1xMISS |              0 |                  N/A |     N/A
3476 |      1770865 |     [1L] 1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3477 |      1770866 |      [1L] 1xHIT |       1771855 |          [2L] 2xMISS |       1290216 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3478 |      1772968 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3479 |      1772969 |      [1L] 1xHIT |       1773014 |          [2L] 2xMISS |       1290217 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3480 |      1774145 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3481 |      1774146 |      [1L] 1xHIT |       1774191 |          [2L] 2xMISS |       1290218 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3482 |      1774835 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3483 |      1774836 |      [1L] 1xHIT |       1774881 |          [2L] 2xMISS |       1290219 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3484 |      1775935 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3485 |      1775936 |      [1L] 1xHIT |       1775981 |          [2L] 2xMISS |       1290220 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3486 |      1776487 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3487 |      1776488 |      [1L] 1xHIT |       1776533 |          [2L] 2xMISS |       1290221 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3488 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3489 |      1777659 | [2L] 1xHIT,1xMISS |       1778249 |          [2L] 2xMISS |       1290222 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3490 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3491 |            0 |             N/A |             0 |                  N/A |       1290223 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3492 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3493 |      1841608 |     [4L] 4xMISS |       1842159 | [32L] 19xHIT_RES,13xMISS |       1290224 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3494 |      1844499 |     [1L] 1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3495 |      1844500 |     [1L] 1xMISS |             0 |                  N/A |       1290225 |    [2L] 2xRFAIL |              0 |                  N/A |     N/A
3496 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3497 |      1844501 |     [2L] 2xMISS |             0 |                  N/A |       1290226 | [2L] 1xMISS,1xRFAIL |              0 |                  N/A |     N/A
3498 |      1844502 |     [1L] 1xMISS |             0 |                  N/A |       1290227 |    [1L] 1xRFAIL |              0 |                  N/A |     N/A
3499 |            0 |             N/A |             0 |                  N/A |       1290228 |    [1L] 1xRFAIL |              0 |                  N/A |     N/A
3500 |      1844503 |     [2L] 2xMISS |             0 |                  N/A |       1290229 |    [1L] 1xRFAIL |              0 |                  N/A |     N/A
3501 |      1844504 |     [1L] 1xMISS |             0 |                  N/A |       1290230 |    [1L] 1xRFAIL |              0 |                  N/A |     N/A
3502 |            0 |             N/A |             0 |                  N/A |       1290231 |    [1L] 1xRFAIL |              0 |                  N/A |     N/A
3503 |      1844505 |     [2L] 2xMISS |             0 |                  N/A |       1290232 |     [1L] 1xMISS |        1291319 | [32L] 28xHIT_RES,4xMISS |     N/A
3504 |      1844506 |     [1L] 1xMISS |             0 |                  N/A |       1294516 |     [1L] 1xMISS |              0 |                  N/A |     N/A
3505 |            0 |             N/A |             0 |                  N/A |       1294517 |     [1L] 1xMISS |              0 |                  N/A |     N/A
3506 |      1844507 |     [2L] 2xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3507 |            0 |             N/A |             0 |                  N/A |       1294518 | [2L] 1xHIT_RES,1xMISS |              0 |                  N/A |     N/A
3508 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3509 |      1844508 |     [3L] 3xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3510 |            0 |             N/A |             0 |                  N/A |       1294519 | [3L] 2xMISS,1xHIT_RES |              0 |                  N/A |     N/A
3511 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3512 |      1844509 |     [3L] 3xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3513 |      1844510 |     [1L] 1xMISS |             0 |                  N/A |       1294520 |  [3L] 3xHIT_RES |              0 |                  N/A |     N/A
3514 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3515 |      1844511 |     [2L] 2xMISS |       1847247 |  [22L] 21xMISS,1xHIT |       1294521 | [2L] 1xMISS,1xRFAIL |              0 |                  N/A |     N/A
3516 |      1853586 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3517 |      1853587 |      [1L] 1xHIT |             0 |                  N/A |       1294522 | [2L] 1xMISS,1xRFAIL |              0 |                  N/A |     N/A
3518 |      1853588 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3519 |      1853589 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3520 |            0 |             N/A |             0 |                  N/A |       1294523 | [3L] 2xHIT_RES,1xMISS |              0 |                  N/A |     N/A
3521 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3522 |      1853590 |      [3L] 3xHIT |             0 |                  N/A |       1294524 |  [2L] 2xHIT_RES |              0 |                  N/A |     N/A
3523 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3524 |      1853591 |      [2L] 2xHIT |             0 |                  N/A |       1294525 | [2L] 1xMISS,1xHIT_RES |              0 |                  N/A |     N/A
3525 |      1853592 |      [1L] 1xHIT |       1853637 |   [10L] 9xMISS,1xHIT |             0 |             N/A |              0 |                  N/A |     N/A
3526 |            0 |             N/A |             0 |                  N/A |       1294526 |  [2L] 2xHIT_RES |              0 |                  N/A |     N/A
3527 |            0 |             N/A |             0 |                  N/A |       1294527 |     [1L] 1xMISS |        1298245 | [21L] 17xMISS,3xHIT,1xHIT_RES |     N/A
3528 |      1856362 | [3L] 2xHIT,1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3529 |      1856363 |      [1L] 1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3530 |      1856364 |     [1L] 1xMISS |       1858377 |          [5L] 5xMISS |       1304805 |     [3L] 3xMISS |              0 |                  N/A |     N/A
3531 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3532 |            0 |             N/A |             0 |                  N/A |       1304806 | [2L] 1xMISS,1xHIT_RES |              0 |                  N/A |     N/A
3533 |      1859796 | [3L] 2xMISS,1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3534 |      1859797 |     [1L] 1xMISS |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3535 |            0 |             N/A |             0 |                  N/A |       1304807 |  [3L] 3xHIT_RES |              0 |                  N/A |     N/A
3536 |      1859798 | [2L] 1xMISS,1xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3537 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3538 |      1859799 |     [2L] 2xMISS |             0 |                  N/A |       1304808 |  [3L] 3xHIT_RES |        1308261 |  [11L] 10xMISS,1xHIT |     N/A
3539 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3540 |      1859800 |      [2L] 2xHIT |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3541 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
3542 |            0 |             N/A |             0 |                  N/A |       1312542 | [4L] 3xRFAIL,1xMISS |              0 |                  N/A |     N/A
3543 |      1859801 | [3L] 2xMISS,1xHIT |       1860845 |  [13L] 11xMISS,2xHIT |             0 |             N/A |              0 |                  N/A |     N/A
3544 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
